2014-11-11 11:30:23,092 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2014-11-11 11:30:23,099 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2014-11-11 11:30:23,124 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2014-11-11 11:30:23,126 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 5 resources
2014-11-11 11:30:23,456 [Worker-18] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: gov.pagibig.aas:aas-webservice-schema:0.0.1-SNAPSHOT @ D:\pagibig\aas-webservice\aas-webservice-schema\pom.xml.
2014-11-11 11:30:24,031 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - Generating source...
2014-11-11 11:30:24,102 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - parsing a schema...
2014-11-11 11:30:26,455 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - compiling a schema...
2014-11-11 11:30:26,682 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - gov\aas\pagibig\webservice\IntegAasGetForeStatusRequest.java
2014-11-11 11:30:26,703 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - gov\aas\pagibig\webservice\IntegAasGetForeStatusResponse.java
2014-11-11 11:30:26,707 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - gov\aas\pagibig\webservice\IntegCmsGetBranchPfrNoSeriesRequest.java
2014-11-11 11:30:26,712 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - gov\aas\pagibig\webservice\IntegCmsGetBranchPfrNoSeriesResponse.java
2014-11-11 11:30:26,717 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - gov\aas\pagibig\webservice\IntegCmsGetDuePdcSummaryRequest.java
2014-11-11 11:30:26,723 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - gov\aas\pagibig\webservice\IntegCmsGetDuePdcSummaryResponse.java
2014-11-11 11:30:26,727 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - gov\aas\pagibig\webservice\IntegCmsGetDuePdcSummaryResponseList.java
2014-11-11 11:30:26,738 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - gov\aas\pagibig\webservice\IntegHrGetBrDetailsRequest.java
2014-11-11 11:30:26,742 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - gov\aas\pagibig\webservice\IntegHrGetBrDetailsResponse.java
2014-11-11 11:30:26,745 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - gov\aas\pagibig\webservice\IntegHrGetBrDetailsResponseList.java
2014-11-11 11:30:26,748 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - gov\aas\pagibig\webservice\IntegHrGetUnitInfoRequest.java
2014-11-11 11:30:26,758 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - gov\aas\pagibig\webservice\IntegHrGetUnitInfoResponse.java
2014-11-11 11:30:26,762 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - gov\aas\pagibig\webservice\IntegHrGetUnitInfoResponseList.java
2014-11-11 11:30:26,764 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - gov\aas\pagibig\webservice\IntegOtcGetHolidayInformationRequest.java
2014-11-11 11:30:26,767 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - gov\aas\pagibig\webservice\IntegOtcGetHolidayInformationResponse.java
2014-11-11 11:30:26,771 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - gov\aas\pagibig\webservice\IntegOtcGetHolidayInformationResponseList.java
2014-11-11 11:30:26,783 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - gov\aas\pagibig\webservice\IntegOtcGetUserDetailsRequest.java
2014-11-11 11:30:26,787 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - gov\aas\pagibig\webservice\IntegOtcGetUserDetailsResponse.java
2014-11-11 11:30:26,793 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - gov\aas\pagibig\webservice\IntegOtcInsertAcqPofDetailRequest.java
2014-11-11 11:30:26,796 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - gov\aas\pagibig\webservice\IntegOtcInsertAcqPofDetailResponse.java
2014-11-11 11:30:26,799 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - gov\aas\pagibig\webservice\IntegOtcInsertAcqPofHeaderRequest.java
2014-11-11 11:30:26,802 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - gov\aas\pagibig\webservice\IntegOtcInsertAcqPofHeaderResponse.java
2014-11-11 11:30:26,805 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - gov\aas\pagibig\webservice\IntegOtcInsertAcqPofHeaderSampleRequest.java
2014-11-11 11:30:26,808 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - gov\aas\pagibig\webservice\IntegOtcInsertAcqPofHeaderSampleResponse.java
2014-11-11 11:30:26,815 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - gov\aas\pagibig\webservice\IntegOtcPostPdcpaymStatusRequest.java
2014-11-11 11:30:26,820 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - gov\aas\pagibig\webservice\IntegOtcPostPdcpaymStatusResponse.java
2014-11-11 11:30:26,826 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - gov\aas\pagibig\webservice\IntegPfmGetCmPayDetRequest.java
2014-11-11 11:30:26,983 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - gov\aas\pagibig\webservice\IntegPfmGetCmPayDetResponse.java
2014-11-11 11:30:26,999 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - gov\aas\pagibig\webservice\IntegPfmGetDatedPayRequest.java
2014-11-11 11:30:27,002 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - gov\aas\pagibig\webservice\IntegPfmGetDatedPayResponse.java
2014-11-11 11:30:27,024 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - gov\aas\pagibig\webservice\IntegPfmGetPtnAccInfoRequest.java
2014-11-11 11:30:27,027 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - gov\aas\pagibig\webservice\IntegPfmGetPtnAccInfoResponse.java
2014-11-11 11:30:27,031 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - gov\aas\pagibig\webservice\IntegPfmGetPtnInfoRequest.java
2014-11-11 11:30:27,035 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - gov\aas\pagibig\webservice\IntegPfmGetPtnInfoResponse.java
2014-11-11 11:30:27,037 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - gov\aas\pagibig\webservice\IntegPfmGetPtnInfoResponseList.java
2014-11-11 11:30:27,070 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - gov\aas\pagibig\webservice\IntegPfmPostPtnStatusRequest.java
2014-11-11 11:30:27,075 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - gov\aas\pagibig\webservice\IntegPfmPostPtnStatusResponse.java
2014-11-11 11:30:27,080 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - gov\aas\pagibig\webservice\IntegTfmsGetDayRatesRequest.java
2014-11-11 11:30:27,085 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - gov\aas\pagibig\webservice\IntegTfmsGetDayRatesResponse.java
2014-11-11 11:30:27,088 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - gov\aas\pagibig\webservice\ObjectFactory.java
2014-11-11 11:30:27,095 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - gov\aas\pagibig\webservice\package-info.java
2014-11-11 11:30:27,096 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - gov\aas\pagibig\schema\ErrorType.java
2014-11-11 11:30:27,099 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - gov\aas\pagibig\schema\IntegAasGetForeStatusType.java
2014-11-11 11:30:27,102 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - gov\aas\pagibig\schema\ObjectFactory.java
2014-11-11 11:30:27,157 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - gov\aas\pagibig\schema\package-info.java
2014-11-11 11:30:27,219 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2014-11-11 11:30:27,220 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2014-11-11 11:30:27,227 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2014-11-11 11:30:27,229 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2014-11-11 11:30:36,899 [Worker-21] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2014-11-11 11:30:36,905 [Worker-21] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2014-11-11 11:30:36,907 [Worker-21] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2014-11-11 11:30:36,912 [Worker-21] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 5 resources
2014-11-11 11:30:37,507 [Worker-21] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2014-11-11 11:30:37,509 [Worker-21] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2014-11-11 11:30:37,518 [Worker-21] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2014-11-11 11:30:37,519 [Worker-21] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2014-11-11 11:30:38,639 [Worker-16] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: gov.pagibig.aas:webservice-common:0.0.1-SNAPSHOT @ D:\pagibig\aas-webservice\webservice-common\pom.xml.
2014-11-11 11:30:41,869 [Worker-16] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2014-11-11 11:30:41,869 [Worker-16] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2014-11-11 11:30:41,872 [Worker-16] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2014-11-11 11:30:41,873 [Worker-16] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2014-11-11 11:30:46,317 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2014-11-11 11:30:46,320 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2014-11-11 11:30:46,322 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2014-11-11 11:30:46,323 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2014-11-11 11:30:53,352 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2014-11-11 11:30:53,352 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2014-11-11 11:30:53,355 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2014-11-11 11:30:53,356 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 6 resources
2014-11-11 11:31:31,322 [Worker-11] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2014-11-11 11:31:31,334 [Worker-11] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2014-11-11 11:31:31,338 [Worker-11] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2014-11-11 11:31:31,339 [Worker-11] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2014-11-11 11:31:32,802 [Worker-20] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2014-11-11 11:31:32,803 [Worker-20] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2014-11-11 11:31:32,805 [Worker-20] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2014-11-11 11:31:32,808 [Worker-20] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2014-11-11 11:31:34,461 [Worker-0] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2014-11-11 11:31:34,462 [Worker-0] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2014-11-11 11:31:34,466 [Worker-0] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2014-11-11 11:31:34,466 [Worker-0] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2014-11-11 11:31:47,369 [Worker-22] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2014-11-11 11:31:47,370 [Worker-22] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2014-11-11 11:31:47,372 [Worker-22] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2014-11-11 11:31:47,372 [Worker-22] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2014-11-11 11:31:47,768 [Worker-22] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
